0.00600496927897 0 0 0 0 0 0 0 0 0 0 
0.00600509643555 0 0 0 0 0 0 0 0 0 0 
0.00600522359212 0 0 0 0 0 0 0 0 0 0 
0.0060053507487 0 0 0 0 0 0 0 0 0 0 
0.00600547790527 0 0 0 0 0 0 0 0 0 0 
0.00600560506185 0 0 0 0 0 0 0 0 0 0 
0.00600573221842 0 0 0 0 0 0 0 0 0 0 
0.006005859375 0 0 0 0 0 0 0 0 0 0 
0.00600598653158 0 0 0 0 0 0 0 0 0 0 
0.00600611368815 0 0 0 0 0 0 0 0 0 0 
0.00600624084473 0 0 0 0 0 0 0 0 0 0 
0.0060063680013 0 0 0 0 0 0 0 0 0 0 
0.00600649515788 0 0 0 0 0 0 0 0 0 0 
0.00600662231445 0 0 0 0 1.50767e-43 0 0 0 0 2.79184e-43 
0.00600674947103 1.04007e-43 8.85602e-44 1.22656e-43 7.09085e-44 1.54256e-43 2.71109e-43 2.44302e-43 3.00026e-43 2.06456e-43 3.4166e-43 
0.0060068766276 1.0448e-43 8.87557e-44 1.23398e-43 7.10078e-44 1.55349e-43 2.74103e-43 2.46931e-43 3.03354e-43 2.08607e-43 3.45567e-43 
0.00600700378418 1.05452e-43 8.94301e-44 1.24668e-43 7.14308e-44 1.57271e-43 2.78499e-43 2.50875e-43 3.08272e-43 2.11876e-43 3.51289e-43 
0.00600713094076 1.06909e-43 9.05176e-44 1.26574e-43 7.22553e-44 1.6007e-43 2.84313e-43 2.56222e-43 3.14743e-43 2.16244e-43 3.58881e-43 
0.00600725809733 1.08931e-43 9.21328e-44 1.29204e-43 7.33986e-44 1.63586e-43 2.91805e-43 2.62981e-43 3.23129e-43 2.21838e-43 3.68377e-43 
0.00600738525391 1.11563e-43 9.42444e-44 1.32612e-43 7.49295e-44 1.68304e-43 3.01142e-43 2.71381e-43 3.33428e-43 2.28737e-43 3.80202e-43 
0.00600751241048 1.14893e-43 9.69086e-44 1.36686e-43 7.68491e-44 1.74104e-43 3.12411e-43 2.81484e-43 3.45958e-43 2.37253e-43 3.9454e-43 
0.00600763956706 1.18896e-43 1.00115e-43 1.41753e-43 7.91914e-44 1.80858e-43 3.25997e-43 2.93614e-43 3.61208e-43 2.47675e-43 4.11835e-43 
0.00600776672363 1.23792e-43 1.04018e-43 1.47851e-43 8.21202e-44 1.8894e-43 3.42263e-43 3.08135e-43 3.79356e-43 2.59999e-43 4.32729e-43 
0.00600789388021 1.29584e-43 1.08647e-43 1.55014e-43 8.56104e-44 1.98609e-43 3.61581e-43 3.25382e-43 4.00875e-43 2.74585e-43 4.57328e-43 
0.00600802103678 1.36558e-43 1.14229e-43 1.63654e-43 8.97828e-44 2.10097e-43 3.84564e-43 3.45885e-43 4.26242e-43 2.91865e-43 4.86641e-43 
0.00600814819336 1.44861e-43 1.20873e-43 1.7393e-43 9.46269e-44 2.23369e-43 4.11849e-43 3.70386e-43 4.56696e-43 3.1245e-43 5.217e-43 
0.00600827534993 1.54543e-43 1.28646e-43 1.86076e-43 1.00353e-43 2.39751e-43 4.44473e-43 3.99672e-43 4.93045e-43 3.3679e-43 5.63395e-43 
0.00600840250651 1.66299e-43 1.37937e-43 2.00622e-43 1.07099e-43 2.59103e-43 4.83806e-43 4.34755e-43 5.3685e-43 3.66207e-43 6.13708e-43 
0.00600852966309 1.80203e-43 1.48951e-43 2.18082e-43 1.15334e-43 2.82317e-43 5.31335e-43 4.77347e-43 5.89827e-43 4.01879e-43 6.74467e-43 
0.00600865681966 1.96854e-43 1.62315e-43 2.39074e-43 1.25158e-43 3.10672e-43 5.89295e-43 5.2932e-43 6.54442e-43 4.45327e-43 7.48933e-43 
0.00600878397624 2.17164e-43 1.78428e-43 2.64801e-43 1.36857e-43 3.45857e-43 6.60998e-43 5.93444e-43 7.34471e-43 4.99883e-43 8.40905e-43 
0.00600891113281 2.41975e-43 1.97828e-43 2.96354e-43 1.50902e-43 3.89348e-43 7.51162e-43 6.74184e-43 8.34985e-43 5.66881e-43 9.56394e-43 
0.00600903828939 2.72781e-43 2.21572e-43 3.35894e-43 1.67706e-43 4.44412e-43 8.66259e-43 7.76738e-43 9.62787e-43 6.52248e-43 1.10375e-42 
0.00600916544596 3.11818e-43 2.5131e-43 3.86452e-43 1.88542e-43 5.15961e-43 1.01635e-42 9.1058e-43 1.13047e-42 7.63125e-43 1.29701e-42 
0.00600929260254 3.61943e-43 2.89315e-43 4.51983e-43 2.14528e-43 6.09186e-43 1.21689e-42 1.08935e-42 1.35408e-42 9.10214e-43 1.55743e-42 
0.00600941975911 4.28298e-43 3.38453e-43 5.4003e-43 2.4757e-43 7.35986e-43 1.49495e-42 1.33747e-42 1.66499e-42 1.115e-42 1.91793e-42 
0.00600954691569 5.19796e-43 4.03737e-43 6.63954e-43 2.89867e-43 9.13311e-43 1.89964e-42 1.69653e-42 2.11808e-42 1.4114e-42 2.44537e-42 
0.00600967407227 6.504e-43 4.95491e-43 8.44742e-43 3.46865e-43 1.17994e-42 2.52686e-42 2.24973e-42 2.82031e-42 1.86896e-42 3.26478e-42 
0.00600980122884 8.55276e-43 6.33041e-43 1.13309e-42 4.23569e-43 1.62182e-42 3.59631e-42 3.19024e-42 4.02231e-42 2.62788e-42 4.68241e-42 
0.00600992838542 1.22072e-42 8.7097e-43 1.67033e-42 5.43729e-43 2.48768e-42 5.77158e-42 5.08284e-42 6.50106e-42 4.14238e-42 7.63327e-42 
0.00601005554199 2.85853e-42 1.98569e-42 3.99533e-42 1.13e-42 6.13389e-42 1.4061e-41 1.19893e-41 1.6253e-41 9.34867e-42 2.02183e-41 
0.00601018269857 2.57585e-41 1.9277e-41 3.29241e-41 1.22444e-41 4.52712e-41 7.55333e-41 6.38899e-41 8.73138e-41 4.95447e-41 1.07804e-40 
0.00601030985514 2.1827e-40 1.95256e-40 2.41743e-40 1.62687e-40 2.74394e-40 2.26046e-40 2.06217e-40 2.47304e-40 1.78602e-40 2.80048e-40 
0.00601043701172 5.17889e-40 4.71312e-40 5.68824e-40 4.06506e-40 6.46592e-40 4.10575e-40 3.73949e-40 4.52101e-40 3.29039e-40 5.2274e-40 
0.00601056416829 3.31802e-40 3.07321e-40 3.565e-40 2.70752e-40 3.94591e-40 3.33239e-40 3.06133e-40 3.61453e-40 2.71871e-40 4.06487e-40 
0.00601069132487 1.17272e-40 1.07281e-40 1.27441e-40 9.29941e-41 1.44189e-40 1.36217e-40 1.23322e-40 1.48937e-40 1.06025e-40 1.69246e-40 
0.00601081848145 3.84084e-41 3.48891e-41 4.20533e-41 2.99675e-41 4.83436e-41 4.97453e-41 4.48308e-41 5.4722e-41 3.7792e-41 6.24679e-41 
0.00601094563802 1.44547e-41 1.30936e-41 1.58981e-41 1.12221e-41 1.83708e-41 2.07081e-41 1.86818e-41 2.27812e-41 1.57099e-41 2.5973e-41 
0.0060110727946 6.64281e-42 6.00416e-42 7.31796e-42 5.13083e-42 8.49696e-42 1.03985e-41 9.3811e-42 1.14285e-41 7.93316e-42 1.29842e-41 
0.00601119995117 3.62604e-42 3.26643e-42 4.00237e-42 2.77217e-42 4.67154e-42 6.10118e-42 5.51099e-42 6.69732e-42 4.68278e-42 7.60657e-42 
0.00601132710775 2.2443e-42 2.01291e-42 2.4932e-42 1.70231e-42 2.92372e-42 4.00289e-42 3.61691e-42 4.3922e-42 3.07656e-42 4.98403e-42 
0.00601145426432 1.51894e-42 1.35623e-42 1.69542e-42 1.14298e-42 2.0001e-42 2.83683e-42 2.56427e-42 3.11688e-42 2.18023e-42 3.53715e-42 
0.0060115814209 1.09589e-42 9.74927e-43 1.22922e-42 8.20579e-43 1.4579e-42 2.12736e-42 1.92408e-42 2.33784e-42 1.63489e-42 2.65275e-42 
0.00601170857747 8.30236e-43 7.36251e-43 9.34524e-43 6.17278e-43 1.11516e-42 1.66196e-42 1.50336e-42 1.82876e-42 1.27729e-42 2.07413e-42 
0.00601183573405 6.53113e-43 5.77453e-43 7.38173e-43 4.82536e-43 8.8347e-43 1.34119e-42 1.21325e-42 1.47734e-42 1.03264e-42 1.6761e-42 
0.00601196289062 5.28894e-43 4.66703e-43 6.00257e-43 3.88423e-43 7.19762e-43 1.11106e-42 1.00434e-42 1.22452e-42 8.53894e-43 1.38969e-42 
0.0060120900472 4.38969e-43 3.86539e-43 4.99803e-43 3.21275e-43 6.01465e-43 9.39961e-43 8.49788e-43 1.03642e-42 7.22607e-43 1.17654e-42 
0.00601221720378 3.71699e-43 3.26512e-43 4.25007e-43 2.71163e-43 5.12758e-43 8.09875e-43 7.32006e-43 8.93009e-43 6.2236e-43 1.01429e-42 
0.00601234436035 3.20252e-43 2.80811e-43 3.67147e-43 2.32304e-43 4.4408e-43 7.08423e-43 6.40104e-43 7.81443e-43 5.44051e-43 8.87473e-43 
0.00601247151693 2.79965e-43 2.4511e-43 3.21845e-43 2.02426e-43 3.90525e-43 6.27979e-43 5.67336e-43 6.9263e-43 4.82121e-43 7.86891e-43 
0.0060125986735 2.47849e-43 2.167e-43 2.85549e-43 1.78792e-43 3.47555e-43 5.63317e-43 5.08558e-43 6.21286e-43 4.32286e-43 7.06451e-43 
0.00601272583008 2.22201e-43 1.9387e-43 2.56291e-43 1.59637e-43 3.12681e-43 5.10339e-43 4.60699e-43 5.63068e-43 3.91509e-43 6.40282e-43 
0.00601285298665 2.01237e-43 1.75103e-43 2.32435e-43 1.43895e-43 2.84187e-43 4.66733e-43 4.21445e-43 5.15152e-43 3.57792e-43 5.85877e-43 
0.00601298014323 1.83924e-43 1.59748e-43 2.1277e-43 1.30952e-43 2.60649e-43 4.30614e-43 3.88789e-43 4.75481e-43 3.29951e-43 5.40961e-43 
